ref_code,obs_id,batch,sample_type,reads_name,seq_run_ro_crate_fname,forward_read_fname,backward_read_fname,run_status,version,date_started,system_run,output_loc,output_size
EMOBON00779,And1,003-2,sediment,DBQ_AANYOSTA_1_H3KVNDRX5.UDI326-BID15,,,,,,,,,
EMOBON00780,And1,003-2,sediment,DBQ_AAKTOSTA_2_H5FGYDRX5.UDI376-BID13,,,,,,,,,
EMOBON00780,And1,003-2,sediment,DBQ_AANSOSTA_1_H3L7NDRX5.UDI350-BID13,,,,,,,,,
EMOBON00781,And1,003-2,sediment,DBQ_AAUSOSTA_2_H5FGYDRX5.UDI316-BID11,,,,,,,,,
EMOBON00781,And1,003-2,sediment,DBQ_AAQVOSTA_1_H3KVNDRX5.UDI302-BID11,,,,,,,,,
EMOBON00782,Gdynia,003-2,sediment,DBQ_AALAOSTA_2_H5FGYDRX5.UDI364-BID15,,,,,,,,,
EMOBON00782,Gdynia,003-2,sediment,DBQ_AANZOSTA_1_H3L7NDRX5.UDI338-BID15,,,,,,,,,
EMOBON00782,Gdynia,003-2,sediment,DBQ_AALAOSTA_1_H55TTDRX5.UDI073-BID15,,,,,,,,,
EMOBON00783,Gdynia,003-2,sediment,DBQ_AAKUOSTA_2_H3KVNDRX5.UDI293-BID13,,,,,,,,,
EMOBON00783,Gdynia,003-2,sediment,DBQ_AANTOSTA_1_H3L7NDRX5.UDI362-BID13,,,,,,,,,
EMOBON00784,Gdynia,003-2,sediment,DBQ_AALBOSTA_2_H5FGYDRX5.UDI376-BID15,,,,,,,,,
EMOBON00784,Gdynia,003-2,sediment,DBQ_AAOAOSTA_1_H3L7NDRX5.UDI350-BID15,,,,,,,,,
EMOBON00784,Gdynia,003-2,sediment,DBQ_AALBOSTA_1_H55TTDRX5.UDI013-BID15,,,,,,,,,
EMOBON00785,Gdynia,003-2,sediment,DBQ_AALCOSTA_2_H3KVNDRX5.UDI293-BID15,,,,,,,,,
EMOBON00785,Gdynia,003-2,sediment,DBQ_AAOBOSTA_1_H3L7NDRX5.UDI362-BID15,,,,,,,,,
EMOBON00785,Gdynia,003-2,sediment,DBQ_AALCOSTA_1_H55TTDRX5.UDI025-BID15,,,,,,,,,
EMOBON00786,TZS,003-2,sediment,DBQ_AALDOSTA_2_H3KVNDRX5.UDI305-BID15,,,,,,,,,
EMOBON00786,TZS,003-2,sediment,DBQ_AAOCOSTA_1_H3L7NDRX5.UDI374-BID15,,,,,,,,,
EMOBON00787,TZS,003-2,sediment,DBQ_AALEOSTA_2_H3KVNDRX5.UDI317-BID15,,,,,,,,,
EMOBON00787,TZS,003-2,sediment,DBQ_AAODOSTA_1_H3L7NDRX5.UDI291-BID15,,,,,,,,,
EMOBON00788,TZS,003-2,sediment,DBQ_AALFOSTA_2_H3KVNDRX5.UDI329-BID15,,,,,,,,,
EMOBON00788,TZS,003-2,sediment,DBQ_AAOEOSTA_1_H3KVNDRX5.UDI361-BID15,,,,,,,,,
EMOBON00788,TZS,003-2,sediment,DBQ_AAOEOSTA_1_H55TTDRX5.UDI085-BID15,,,,,,,,,
EMOBON00789,TZS,003-2,sediment,DBQ_AALGOSTA_2_H5FGYDRX5.UDI340-BID16,,,,,,,,,
EMOBON00789,TZS,003-2,sediment,DBQ_AAOFOSTA_1_H3KVNDRX5.UDI314-BID16,,,,,,,,,
EMOBON00790,TZS,003-2,sediment,DBQ_AALHOSTA_2_H5FGYDRX5.UDI352-BID16,,,,,,,,,
EMOBON00790,TZS,003-2,sediment,DBQ_AAOGOSTA_1_H3KVNDRX5.UDI326-BID16,,,,,,,,,
EMOBON00791,TZS,003-2,sediment,DBQ_AALIOSTA_2_H5FGYDRX5.UDI364-BID16,,,,,,,,,
EMOBON00791,TZS,003-2,sediment,DBQ_AAOHOSTA_1_H3L7NDRX5.UDI338-BID16,,,,,,,,,
EMOBON00792,TZS,003-2,sediment,DBQ_AALJOSTA_2_H5FGYDRX5.UDI376-BID16,,,,,,,,,
EMOBON00792,TZS,003-2,sediment,DBQ_AAOIOSTA_1_H3L7NDRX5.UDI350-BID16,,,,,,,,,
EMOBON00793,TZS,003-2,sediment,DBQ_AALKOSTA_2_H3KVNDRX5.UDI293-BID16,,,,,,,,,
EMOBON00793,TZS,003-2,sediment,DBQ_AAOJOSTA_1_H3L7NDRX5.UDI362-BID16,,,,,,,,,
EMOBON00794,TZS,003-2,sediment,DBQ_AALLOSTA_2_H3KVNDRX5.UDI305-BID16,,,,,,,,,
EMOBON00794,TZS,003-2,sediment,DBQ_AAOKOSTA_1_H3L7NDRX5.UDI374-BID16,,,,,,,,,
EMOBON00796,TZS,003-2,sediment,DBQ_AALMOSTA_2_H3KVNDRX5.UDI317-BID16,,,,,,,,,
EMOBON00796,TZS,003-2,sediment,DBQ_AASBOSTA_1_H3KVNDRX5.UDI349-BID08,,,,,,,,,
EMOBON00797,TZS,003-2,sediment,DBQ_AALNOSTA_2_H3KVNDRX5.UDI329-BID16,,,,,,,,,
EMOBON00797,TZS,003-2,sediment,DBQ_AAOMOSTA_1_H3KVNDRX5.UDI361-BID16,,,,,,,,,
EMOBON00798,TZS,003-2,sediment,DBQ_AALOOSTA_2_H5FGYDRX5.UDI340-BID17,,,,,,,,,
EMOBON00798,TZS,003-2,sediment,DBQ_AASCOSTA_1_H3KVNDRX5.UDI349-BID09,,,,,,,,,
EMOBON00799,TZS,003-2,sediment,DBQ_AALPOSTA_2_H5FGYDRX5.UDI352-BID17,,,,,,,,,
EMOBON00799,TZS,003-2,sediment,DBQ_AAOOOSTA_1_H3KVNDRX5.UDI326-BID17,,,,,,,,,
EMOBON00800,TZS,003-2,sediment,DBQ_AAJKOSTA_2_H5FGYDRX5.UDI340-BID05,,,,,,,,,
EMOBON00800,TZS,003-2,sediment,DBQ_AAMJOSTA_1_H3KVNDRX5.UDI314-BID05,,,,,,,,,
EMOBON00801,TZS,003-2,sediment,DBQ_AALQOSTA_2_H5FGYDRX5.UDI364-BID17,,,,,,,,,
EMOBON00801,TZS,003-2,sediment,DBQ_AAOPOSTA_1_H3L7NDRX5.UDI338-BID17,,,,,,,,,
EMOBON00802,TZS,003-2,sediment,DBQ_AALROSTA_2_H5FGYDRX5.UDI376-BID17,,,,,,,,,
EMOBON00802,TZS,003-2,sediment,DBQ_AAOQOSTA_1_H3L7NDRX5.UDI350-BID17,,,,,,,,,
EMOBON00803,TZS,003-2,sediment,DBQ_AALSOSTA_2_H3KVNDRX5.UDI293-BID17,,,,,,,,,
EMOBON00803,TZS,003-2,sediment,DBQ_AAOROSTA_1_H3L7NDRX5.UDI362-BID17,,,,,,,,,
EMOBON00804,TZS,003-2,sediment,DBQ_AALTOSTA_2_H3KVNDRX5.UDI305-BID17,,,,,,,,,
EMOBON00804,TZS,003-2,sediment,DBQ_AASDOSTA_1_H3KVNDRX5.UDI349-BID11,,,,,,,,,
EMOBON00805,TZS,003-2,sediment,DBQ_AALUOSTA_2_H3KVNDRX5.UDI317-BID17,,,,,,,,,
EMOBON00805,TZS,003-2,sediment,DBQ_AAOTOSTA_1_H3L7NDRX5.UDI291-BID17,,,,,,,,,
EMOBON00806,TZS,003-2,sediment,DBQ_AALVOSTA_2_H3KVNDRX5.UDI329-BID17,,,,,,,,,
EMOBON00806,TZS,003-2,sediment,DBQ_AAOUOSTA_1_H3KVNDRX5.UDI361-BID17,,,,,,,,,
EMOBON00807,TZS,003-2,sediment,,,,,,,,,,
EMOBON00807,TZS,003-2,sediment,,,,,,,,,,
EMOBON00808,Laesoe1,003-2,sediment,DBQ_AASSOSTA_2_H5FGYDRX5.UDI363-BID01,,,,,,,,,
EMOBON00808,Laesoe1,003-2,sediment,DBQ_AAOVOSTA_2_HW5CMDRX3.UDI313-BID01,,,,,,,,,
EMOBON00809,Laesoe1,003-2,sediment,DBQ_AAVVOSTA_1_H3L7NDRX5.UDI315-BID01,,,,,,,,,
EMOBON00809,Laesoe1,003-2,sediment,DBQ_AAOWOSTA_2_HW5CMDRX3.UDI301-BID01,,,,,,,,,
EMOBON00810,Laesoe1,003-2,sediment,DBQ_AASUOSTA_2_H5FGYDRX5.UDI292-BID01,,,,,,,,,
EMOBON00810,Laesoe1,003-2,sediment,DBQ_AAOXOSTA_1_H3KVNDRX5.UDI337-BID01,,,,,,,,,
EMOBON00811,Laesoe2,003-2,sediment,DBQ_AASVOSTA_2_H5FGYDRX5.UDI304-BID01,,,,,,,,,
EMOBON00811,Laesoe2,003-2,sediment,DBQ_AAOYOSTA_1_H3KVNDRX5.UDI290-BID01,,,,,,,,,
EMOBON00812,Laesoe2,003-2,sediment,DBQ_AASWOSTA_2_H5FGYDRX5.UDI316-BID01,,,,,,,,,
EMOBON00812,Laesoe2,003-2,sediment,DBQ_AAOZOSTA_1_H3KVNDRX5.UDI302-BID01,,,,,,,,,
EMOBON00813,Laesoe2,003-2,sediment,DBQ_AASXOSTA_2_H5FGYDRX5.UDI328-BID01,,,,,,,,,
EMOBON00813,Laesoe2,003-2,sediment,DBQ_AAPAOSTA_1_H3KVNDRX5.UDI325-BID01,,,,,,,,,
EMOBON00814,Bodo,003-2,sediment,,,,,,,,,,
EMOBON00814,Bodo,003-2,sediment,,,,,,,,,,
EMOBON00815,Bodo,003-2,sediment,DBQ_AASZOSTA_1_H3L7NDRX5.UDI339-BID01,,,,,,,,,
EMOBON00815,Bodo,003-2,sediment,DBQ_AAPCOSTA_1_H3KVNDRX5.UDI373-BID01,,,,,,,,,
EMOBON00816,Bodo,003-2,sediment,DBQ_AATAOSTA_2_H5FGYDRX5.UDI363-BID02,,,,,,,,,
EMOBON00816,Bodo,003-2,sediment,DBQ_AAPDOSTA_2_HW5CMDRX3.UDI313-BID02,,,,,,,,,
EMOBON00817,Bodo,003-2,sediment,,,,,,,,,,
EMOBON00817,Bodo,003-2,sediment,DBQ_AASFOSTA_1_H3KVNDRX5.UDI349-BID15,,,,,,,,,
EMOBON00818,Bodo,003-2,sediment,DBQ_AATCOSTA_2_H5FGYDRX5.UDI292-BID02,,,,,,,,,
EMOBON00818,Bodo,003-2,sediment,DBQ_AAPFOSTA_1_H3KVNDRX5.UDI337-BID02,,,,,,,,,
EMOBON00819,Bodo,003-2,sediment,DBQ_AATDOSTA_2_H5FGYDRX5.UDI304-BID02,,,,,,,,,
EMOBON00819,Bodo,003-2,sediment,DBQ_AAPGOSTA_1_H3KVNDRX5.UDI290-BID02,,,,,,,,,
EMOBON00548,BPNS,003-2,sediment,DBM_AAABOSTA_1_HGVH5DRX3.UDI363-BID04,,,,,,,,,
EMOBON00549,BPNS,003-2,sediment,DBM_AAACOSTA_1_HGVH5DRX3.UDI363-BID05,,,,,,,,,
EMOBON00550,BPNS,003-2,sediment,DBM_AAADOSTA_1_HGVH5DRX3.UDI363-BID08,,,,,,,,,
EMOBON00551,BPNS,003-2,sediment,DBM_AAAEOSTA_1_HGVH5DRX3.UDI363-BID09,,,,,,,,,
EMOBON00553,OOB,003-2,sediment,DBM_AAAFOSTA_1_HGVH5DRX3.UDI363-BID11,,,,,,,,,
EMOBON00554,OOB,003-2,sediment,DBM_AAAGOSTA_1_HGVH5DRX3.UDI363-BID13,,,,,,,,,
EMOBON00555,OOB,003-2,sediment,DBM_AAAHOSTA_1_HGVH5DRX3.UDI363-BID15,,,,,,,,,
EMOBON00556,OOB,003-2,sediment,DBM_AAAIOSTA_1_HGVH5DRX3.UDI363-BID16,,,,,,,,,
EMOBON00552,BPNS,003-2,sediment_blank,DBM_AAAJOSTA_1_HGVH5DRX3.UDI364-BID01,,,,,,,,,
EMOBON00557,OOB,003-2,sediment,DBM_AAAKOSTA_1_HGVH5DRX3.UDI364-BID02,,,,,,,,,
EMOBON00558,OOB,003-2,sediment,DBM_AAALOSTA_1_HGVH5DRX3.UDI364-BID04,,,,,,,,,
EMOBON00560,OOB,003-2,sediment,DBM_AAAMOSTA_1_HGVH5DRX3.UDI364-BID05,,,,,,,,,
EMOBON00559,OOB,003-2,sediment,,,,,,,,,,
EMOBON00548,BPNS,003-2,sediment,DBM_AAATOSTA_1_HKYCCDRX3.UDI365-BID04,,,,,,,,,
EMOBON00549,BPNS,003-2,sediment,DBM_AAAUOSTA_1_HKYCCDRX3.UDI365-BID05,,,,,,,,,
EMOBON00550,BPNS,003-2,sediment,DBM_AAAVOSTA_1_HKYCCDRX3.UDI365-BID08,,,,,,,,,
EMOBON00551,BPNS,003-2,sediment,DBM_AAAWOSTA_1_HKYCCDRX3.UDI365-BID09,,,,,,,,,
EMOBON00553,OOB,003-2,sediment,DBM_AAAXOSTA_1_HKYCCDRX3.UDI365-BID11,,,,,,,,,
EMOBON00554,OOB,003-2,sediment,DBM_AAAYOSTA_1_HKYCCDRX3.UDI365-BID13,,,,,,,,,
EMOBON00555,OOB,003-2,sediment,DBM_AAAZOSTA_1_HKYCCDRX3.UDI365-BID15,,,,,,,,,
EMOBON00556,OOB,003-2,sediment,DBM_AABAOSTA_1_HKYCCDRX3.UDI365-BID16,,,,,,,,,
EMOBON00552,BPNS,003-2,sediment_blank,DBM_AABBOSTA_1_HKYCCDRX3.UDI366-BID01,,,,,,,,,
EMOBON00557,OOB,003-2,sediment,DBM_AABCOSTA_1_HKYCCDRX3.UDI366-BID02,,,,,,,,,
EMOBON00558,OOB,003-2,sediment,DBM_AABDOSTA_1_HKYCCDRX3.UDI366-BID04,,,,,,,,,
EMOBON00560,OOB,003-2,sediment,DBM_AABEOSTA_1_HKYCCDRX3.UDI366-BID05,,,,,,,,,
EMOBON00559,OOB,003-2,sediment,,,,,,,,,,
EMOBON00597,BPNS,003-2,sediment,DBM_AACGOSTA_2_H3KVNDRX5.UDI329-BID01,,,,,,,,,
EMOBON00597,BPNS,003-2,sediment,DBM_AADBOSTA_1_H3KVNDRX5.UDI349-BID01,,,,,,,,,
EMOBON00598,BPNS,003-2,sediment,DBM_AACHOSTA_2_H5FGYDRX5.UDI340-BID02,,,,,,,,,
EMOBON00598,BPNS,003-2,sediment,DBM_AACVOSTA_1_H3KVNDRX5.UDI314-BID02,,,,,,,,,
EMOBON00599,BPNS,003-2,sediment,DBM_AACIOSTA_2_H5FGYDRX5.UDI352-BID02,,,,,,,,,
EMOBON00599,BPNS,003-2,sediment,DBM_AACWOSTA_1_H3KVNDRX5.UDI326-BID02,,,,,,,,,
EMOBON00599,BPNS,003-2,sediment,DBM_AACWOSTA_1_H55TTDRX5.UDI061-BID02,,,,,,,,,
EMOBON00614,EMT21,003-2,sediment,DBM_AACXOSTA_1_H3L7NDRX5.UDI338-BID02,,,,,,,,,
EMOBON00614,EMT21,003-2,sediment,DBM_AACJOSTA_1_H55TTDRX5.UDI037-BID02,,,,,,,,,
EMOBON00615,EMT21,003-2,sediment,DBM_AACYOSTA_1_H3L7NDRX5.UDI350-BID02,,,,,,,,,
EMOBON00615,EMT21,003-2,sediment,DBM_AACKOSTA_1_H55TTDRX5.UDI001-BID02,,,,,,,,,
EMOBON00616,EMT21,003-2,sediment,DBM_AACLOSTA_2_H3KVNDRX5.UDI293-BID02,,,,,,,,,
EMOBON00616,EMT21,003-2,sediment,DBM_AACZOSTA_1_H3L7NDRX5.UDI362-BID02,,,,,,,,,
EMOBON00617,EMT21,003-2,sediment,DBM_AACMOSTA_2_H3KVNDRX5.UDI305-BID02,,,,,,,,,
EMOBON00617,EMT21,003-2,sediment,DBM_AADAOSTA_1_H3L7NDRX5.UDI374-BID02,,,,,,,,,
EMOBON00658,ROSKOGO,003-2,sediment,DBM_AABZOSTA_2_H5FGYDRX5.UDI340-BID01,,,,,,,,,
EMOBON00658,ROSKOGO,003-2,sediment,DBM_AACNOSTA_1_H3KVNDRX5.UDI314-BID01,,,,,,,,,
EMOBON00659,ROSKOGO,003-2,sediment,DBM_AACAOSTA_2_H5FGYDRX5.UDI352-BID01,,,,,,,,,
EMOBON00659,ROSKOGO,003-2,sediment,DBM_AACOOSTA_1_H3KVNDRX5.UDI326-BID01,,,,,,,,,
EMOBON00660,ROSKOGO,003-2,sediment,DBM_AACBOSTA_2_H5FGYDRX5.UDI364-BID01,,,,,,,,,
EMOBON00660,ROSKOGO,003-2,sediment,DBM_AACPOSTA_1_H3L7NDRX5.UDI338-BID01,,,,,,,,,
EMOBON00709,OOB,003-2,sediment,DBM_AACCOSTA_2_H5FGYDRX5.UDI376-BID01,,,,,,,,,
EMOBON00709,OOB,003-2,sediment,DBM_AACQOSTA_1_H3L7NDRX5.UDI350-BID01,,,,,,,,,
EMOBON00710,OOB,003-2,sediment,DBM_AACDOSTA_2_H3KVNDRX5.UDI293-BID01,,,,,,,,,
EMOBON00710,OOB,003-2,sediment,DBM_AACROSTA_1_H3L7NDRX5.UDI362-BID01,,,,,,,,,
EMOBON00711,OOB,003-2,sediment,DBM_AACEOSTA_2_H3KVNDRX5.UDI305-BID01,,,,,,,,,
EMOBON00711,OOB,003-2,sediment,DBM_AACSOSTA_1_H3L7NDRX5.UDI374-BID01,,,,,,,,,
EMOBON00712,OOB,003-2,sediment,DBM_AACFOSTA_2_H3KVNDRX5.UDI317-BID01,,,,,,,,,
EMOBON00712,OOB,003-2,sediment,DBM_AACTOSTA_1_H3L7NDRX5.UDI291-BID01,,,,,,,,,
EMOBON00545,ROSKOGO,003-2,sediment,DBM_AAANOSTA_1_HGVH5DRX3.UDI364-BID08,,,,,,,,,
EMOBON00547,BPNS,003-2,sediment,DBM_AAAOOSTA_1_HGVH5DRX3.UDI364-BID09,,,,,,,,,
EMOBON00545,ROSKOGO,003-2,sediment,DBM_AABFOSTA_1_HKYCCDRX3.UDI366-BID08,,,,,,,,,
EMOBON00547,BPNS,003-2,sediment,DBM_AABGOSTA_1_HKYCCDRX3.UDI366-BID09,,,,,,,,,
